,yelpID,Phone,alias,name,category,rating,review_count,address,city,state,zipcode
1375,ETCnuEKHKvDcRZBf4sq2ug,(253) 850-0079,nazes-seafood-kent,Nazes Seafood,"Seafood, Burgers, Australian",4.5,123,26220 116th Ave,Kent,WA,98030
1376,SeyeD3C3Tj8X7GIPh92O4g,(509) 786-7401,airfield-estates-winery-prosser,Airfield Estates Winery,"Venues & Event Spaces, Wine Tasting Room",4.5,36,560 Merlot Dr,Prosser,WA,99350
1377,X5jaalYUJEJi_WJSCNk0Ew,(206) 478-8741,antojitos-locos-burien,Antojitos Locos,"Grocery, Mexican",3.5,10,123 SW 152nd St,Burien,WA,98166
1378,iPCgRD6b8Bv_ZZQInMP_Og,(206) 456-2666,super-bueno-seattle,Super Bueno,Mexican,3.0,54,3627 Stone Way N,Seattle,WA,98103
1379,rdsZ23kIsJ2RiHj9IzsqHw,(206) 729-7587,muddy-waters-coffee-company-seattle,Muddy Waters Coffee Company,Coffee & Tea,3.0,29,2258 NE 65th St,Seattle,WA,98115
1380,7CuoJHgzz-iGRe5lBACDgQ,(206) 322-5622,new-saigon-deli-seattle,New Saigon Deli,"Sandwiches, Vietnamese, Delis",4.0,81,1034 S Jackson St,Seattle,WA,98104
1381,QQaW2WnKC0ySO-koYXTdHA,(206) 824-2214,red-robin-gourmet-burgers-des-moines,Red Robin Gourmet Burgers,"Burgers, American (Traditional)",2.5,155,22705 Marine View Drive,Des Moines,WA,98198
1382,MuBo86qAuPwF57jX5kSzsw,(206) 728-1000,the-westin-seattle-seattle,The Westin Seattle,"Hotels, Venues & Event Spaces",3.5,677,1900 5th Ave,Seattle,WA,98101
1383,Kp7r3feXYTnWiijWez4yPw,(425) 827-7551,the-grape-choice-kirkland,The Grape Choice,"Beer, Wine & Spirits, Wine Bars",4.5,35,9 Lakeshore Plz,Kirkland,WA,98033
1384,7wuQb0it_nWa2YFfQHlr5w,(425) 883-4900,redmond-inn-redmond,Redmond Inn,Hotels,3.5,50,17601 Redmond Way,Redmond,WA,98052
1385,NFJM3m6_ieKvJerTECHO1A,(206) 428-7709,flying-bike-cooperative-brewery-seattle,Flying Bike Cooperative Brewery,Breweries,4.5,56,8570 Greenwood Ave N,Seattle,WA,98103
1386,3vLdHJcKh8wHZYot6uZE7g,(206) 622-9288,sun-bakery-and-cafe-seattle,Sun Bakery & Cafe,"Bakeries, Chinese, Vietnamese",4.0,41,658 S Jackson St,Seattle,WA,98104
1387,fT5JYF8yP34VJszUGnZ-Ug,(206) 985-4398,krua-thai-family-kitchen-seattle,Krua Thai Family Kitchen,Thai,3.5,207,2515 NE 55th St,Seattle,WA,98105
1388,IdY8xan79in06zgYxNbApw,(425) 235-8117,sharis-renton-2,Shari's,"American (Traditional), Diners, Breakfast & Brunch",2.5,155,1820 SE Maple Valley Hwy,Renton,WA,98055
1389,xjoJV4bnr1sLfvkxYgE2hw,(425) 524-2278,baskets-cafe-bellevue-2,Baskets Cafe,"Chinese, Taiwanese, Coffee & Tea",3.0,126,13112 NE 20th St,Bellevue,WA,98005
1390,esHzJ47SzvtsJwRMIa7hxQ,(206) 525-2238,latona-pub-seattle,Latona Pub,"Pubs, Sandwiches",4.0,320,6423 Latona Ave NE,Seattle,WA,98115
1391,UrTQ64I871opm4jxRdaa2Q,(206) 324-2577,glos-seattle,Glo's,"Breakfast & Brunch, Desserts",4.0,782,1621 E Olive Way,Seattle,WA,98102
1392,be1NXM87ywQ5Z7THDJ9oBQ,(425) 644-6415,teriyaki-town-ii-bellevue-2,Teriyaki Town II,Japanese,2.5,33,5806 119th Ave SE,Bellevue,WA,98006
1393,OjX2LacSZd_w2Olmx55HJA,(206) 621-2228,harbor-city-restaurant-seattle,Harbor City Restaurant,"Barbeque, Dim Sum, Cantonese",4.0,1320,707 S King St,Seattle,WA,98104
1394,Gje6EFjQO3JVoBbZKIWEOA,(425) 644-8749,fuji-teriyaki-bellevue,Fuji Teriyaki,"Japanese, Caterers",3.5,48,15920 NE 8th St,Bellevue,WA,98008
1395,adh5e-8j8IhLHXaJ9OdSvw,(206) 343-5713,hans-deli-and-grocery-seattle,Han's Deli & Grocery,"Delis, Grocery",3.5,19,801 Seneca St,Seattle,WA,98101
1396,u_v3NLu8Iy_jaf5TkGPIGw,(206) 545-7560,royal-grinders-seattle-2,Royal Grinders,Sandwiches,4.5,565,3526 Fremont Pl N,Seattle,WA,98103
1397,IMxENKKxOAOTSX05qTNzxg,(253) 946-1005,peking-express-federal-way,Peking Express,Chinese,4.0,65,2012 S 320th St,Federal Way,WA,98003
1398,9hDqe5IzT5X_wlltcWO5jw,(206) 241-2300,pizza-hut-seattle-15,Pizza Hut,Pizza,1.5,15,14638 Pacific Hwy S,Seattle,WA,98168
1399,npILU6zKZhQn_ILSJ4e7RA,(206) 244-1622,chevron-tukwila,Chevron,Gas Stations,3.0,2,14415 Tukwila International Blvd,Tukwila,WA,98168
1400,AAOXewvmKrTsC5VsT3qFkw,(253) 981-3929,lams-bistro-kent,Lam's Bistro,Vietnamese,4.5,80,10609 SE 240th St,Kent,WA,98031
1401,yJ3TZudc4hRAZI9Y3DZNSA,(425) 277-6824,shell-renton-3,Shell,Gas Stations,3.5,4,401 Park Ave N,Renton,WA,98055
1402,-yoKop7Bt5ZAblUBLFxs8g,(425) 277-6824,shell-station-renton-2,Shell Station,"Gas Stations, Convenience Stores",3.0,4,401 Park Ave N,Renton,WA,98057
1403,Cqx9baBP5-f1-l5Yl1Ua_w,(206) 938-3554,alki-masonic-hall-seattle,Alki Masonic Hall,Venues & Event Spaces,3.0,1,4736 40th Ave SW,Seattle,WA,98116
1404,7IaIu6c03fWmPSDxFM9xzw,(206) 242-2070,subway-tukwila-4,Subway,"Sandwiches, Fast Food",1.0,9,305 Tukwila Pkwy,Tukwila,WA,98188
1405,ydP2luekn-vtWWYhgaMaOQ,(206) 223-9167,the-siren-tavern-seattle,The Siren Tavern,Bars,4.5,21,3403 4th Ave S,Seattle,WA,98134
1406,UqkiQZ0gSXW-xVqttg0J2w,(206) 728-7666,quality-inn-and-suites-seattle-center-seattle,Quality Inn & Suites Seattle Center,Hotels,2.0,107,618 John St,Seattle,WA,98109
1407,NppFKA3c9JbugFn9MYCbMA,(206) 522-9060,sunlight-cafe-seattle,Sunlight Cafe,"Desserts, Breakfast & Brunch, Cafes",3.5,288,6403 Roosevelt Way NE,Seattle,WA,98115
1408,sIe2xx6t251uIdN_6FHNPA,(206) 783-1826,the-upper-crust-catering-seattle,The Upper Crust Catering,Caterers,3.5,12,8420 Greenwood Ave N,Seattle,WA,98103
1409,nvds_g7n6AwBqtykaAKMIQ,(206) 784-7840,rellish-burger-lounge-seattle,Rel'Lish Burger Lounge,"Lounges, Burgers, Breakfast & Brunch",3.0,29,17801 International Blvd,Seattle,WA,98158
1410,CIC0FO-eqolUv393ImZT0A,(253) 945-6153,castaway-tavern-federal-way,Castaway Tavern,Bars,2.5,15,27201 Pacific Hwy S,Federal Way,WA,98003
1411,oPQxSzUPSKEaP1ADpV6Z9g,(425) 869-7343,safeway-redmond-2,Safeway,Grocery,1.5,43,15000 NE 24th St,Redmond,WA,98052
1412,WBGQuaF-sUrK9zv-2fDNLA,(425) 485-6508,jm-cellars-woodinville,JM Cellars,"Wineries, Venues & Event Spaces",4.5,102,14404 137 Th Pl NE,Woodinville,WA,98072
1413,rsd5mDE2vuaNO66UQDrYhg,(206) 937-7722,seattle-lutheran-high-school-seattle,Seattle Lutheran High School,"Elementary Schools, Middle Schools & High Schools",5.0,1,4100 SW Genesee St,Seattle,WA,98116
1414,LKNeBxs0pl1oiAQ2LpmTgg,(206) 340-1388,green-leaf-vietnamese-restaurant-seattle,Green Leaf Vietnamese Restaurant,"Vietnamese, Sandwiches, Noodles",4.0,1052,418 8th Ave S,Seattle,WA,98104
1415,x7F_8NZvk5Pqt9F1PHKHKg,(206) 633-2671,simply-desserts-seattle,Simply Desserts,"Bakeries, Desserts, Patisserie/Cake Shop",4.0,388,3421 Fremont Ave N,Seattle,WA,98103
1416,o_pszg7g_JyQSS8LDqqwSA,(253) 804-9999,la-quinta-inn-and-suites-auburn-auburn,La Quinta Inn & Suites Auburn,Hotels,4.0,51,225 6th Street South East,Auburn,WA,98002
1417,wHdZpRnQyIOQ0nO5v9QiEQ,(206) 622-6094,easterns-pharmacy-seattle-2,Eastern's Pharmacy,Drugstores,3.0,9,515 Minor Ave,Seattle,WA,98104
1418,QWPonI01qr_ztysx095GaQ,(206) 322-2296,garage-seattle,Garage,"Pool Halls, Bowling, Bars",3.5,607,1130 Broadway,Seattle,WA,98122
1419,zyPEJRoL-qpRcbi2Adpwng,(206) 240-8564,a-platinum-event-mercer-island,A Platinum Event,"Caterers, Party & Event Planning",4.5,14,7683 SE 27th St,Mercer Island,WA,98040
1420,BKS0v5enx0ww-CLi7BW-eQ,(206) 443-1233,farestart-location-seattle,Farestart - Location,Restaurants,3.5,3,1902 2nd Ave,Seattle,WA,98101
1421,GhgO8yenfuZY6jl21vpP0w,(425) 254-8400,all-things-wine-renton,All Things Wine,"Beer, Wine & Spirits",5.0,42,4605 NE 4th St,Renton,WA,98059
1422,z6XD7NDrie1coUsmvBshoA,(206) 323-1393,sorellas-seattle,Sorellas,Pizza,3.5,4,4234 E Madison St,Seattle,WA,98112
1423,0pfBoAHlPKFIttly6KCJvw,(425) 576-1000,twelve-baskets-catering-kirkland-3,Twelve Baskets Catering,Caterers,4.5,40,11251 120th Ave NE,Kirkland,WA,98033
1424,Cm014HNV6JDDij16Ql4jCg,(206) 361-9474,d-unik-shoreline-2,D'unik,"Grocery, International Grocery",5.0,4,18002 15th Ave,Shoreline,WA,98155
1425,gn03sADfJOH_oyB34DxizQ,(206) 441-4663,neon-boots-seattle,Neon Boots,"Cocktail Bars, Beer Bar, Sandwiches",4.0,30,2224 2nd Ave,Seattle,WA,98121
1426,V2MrkHW09DHLYbvVsgTQ6A,(206) 440-5388,beijing-chinese-cuisine-seattle,Beijing Chinese Cuisine,Chinese,3.5,61,14409 Greenwood Ave N,Seattle,WA,98133
1427,ASysAjWXei6Xbg4P7F4fcQ,(206) 285-2830,the-sitting-room-seattle,The Sitting Room,"Lounges, Wine Bars, Tapas Bars",4.0,278,108 W Roy St,Seattle,WA,98119
1428,PyxQHoCQBFzgbpqoHhwyNQ,(206) 772-1220,skyway-park-bowl-seattle-2,Skyway Park Bowl,"Bowling, Venues & Event Spaces, Asian Fusion",3.0,40,11819 Renton Ave S,Seattle,WA,98178
1429,vHzUad-wNt6iEBh8dG_Uaw,(206) 632-7378,pho-than-brothers-seattle-14,Pho Than Brothers,"Vietnamese, Soup, Noodles",4.0,75,2309 N 45th St,Seattle,WA,98103
1430,NZoK_wT3jvACldID1P6ZzQ,(206) 324-8815,the-globe-cafe-and-bakery-seattle,The Globe Cafe & Bakery,"Breakfast & Brunch, Vegetarian, Vegan",3.5,39,1531 14th Ave,Seattle,WA,98122
1431,FTr8eMpCsNHIsfXrBHq-Nw,(206) 363-0066,ballinger-chevron-shoreline,Ballinger Chevron,Gas Stations,1.5,28,20330 15th Ave NE,Shoreline,WA,98155
1432,hQA_KVsiI0cY0LIE4Ag0CQ,(253) 838-7442,pattisons-west-skating-center-federal-way,Pattison's West Skating Center,Skating Rinks,4.0,41,34222 Pacific Hwy S,Federal Way,WA,98003
1433,BZFpFP7KA21sTYJNZWrNQQ,(206) 861-6134,secret-sausage-seattle,Secret Sausage,"Street Vendors, Food Stands, Hot Dogs",5.0,13,97 Marion St,Seattle,WA,98104
1434,cDAB3HdqZWgXq12nL8HCIg,(206) 682-7338,subway-seattle-64,Subway,"Sandwiches, Fast Food",2.5,12,951 James St,Seattle,WA,98104
1435,7ejRxolMVH5Hwm9FxtNsHQ,(206) 361-5144,pho-binh-seattle,Pho Binh,"Vietnamese, Noodles",3.5,163,13310 Lake City Way NE,Seattle,WA,98125
1436,9FUHahljhBVnZ0mS0-arlQ,(425) 413-7272,papa-murphys-maple-valley,Papa Murphy's,Pizza,2.5,14,23880 SE Kent Kangley Road,Maple Valley,WA,98038
1437,heIRbeGgquFtkGX1XFyMBA,(206) 789-0516,la-isla-cuisine-seattle,La Isla Cuisine,"Latin American, Lounges, Puerto Rican",4.0,1026,2320 NW Market St,Seattle,WA,98107
1438,cXy8VHX3REGTBQfwk5VTBQ,(206) 523-3031,rositas-mexican-grill-seattle,Rosita's Mexican Grill,Mexican,4.0,365,7210 Woodlawn Ave NE,Seattle,WA,98115
1439,fLXxJaMyoeczGvBztTwRug,(206) 241-8929,lucky-donuts-burien,Lucky Donuts,"Donuts, Bakeries",4.0,61,140 SW 152nd St,Burien,WA,98166
1440,Se0pIkNgsM9lusw7djbnZw,(253) 941-2618,pauls-burger-and-teriyaki-federal-way,Paul's Burger and Teriyaki,Burgers,4.0,16,2148 S 314th St,Federal Way,WA,98003
1441,k_3gF66n_5FlQZRZSRn28g,(206) 622-3001,pioneer-square-market-seattle,Pioneer Square Market,"Delis, Convenience Stores",3.5,22,322 2nd Ave S,Seattle,WA,98104
1442,8r9LvupmjVhiEftla8wC-A,(425) 643-9731,combo-restaurant-bellevue,Combo Restaurant,Chinese,3.5,32,1624 145th Pl SE,Bellevue,WA,98007
1443,y-mH1wiMhCrLFdMWxAXmPQ,(425) 643-3136,baskin-robbins-bellevue,Baskin-Robbins,Ice Cream & Frozen Yogurt,3.5,14,2255 140th Ave NE,Bellevue,WA,98005
1444,1yiCwwNg5PR98Uyk8_LbJA,(425) 453-1987,rise-coffee-lounge-bellevue,Rise Coffee Lounge,"Cafes, Breakfast & Brunch",4.5,33,10630 NE 8th St,Bellevue,WA,98004
1445,0e4uct5UWGQzKJ9sTj1ymA,(206) 432-9646,l-and-l-hawaiian-barbecue-seatac-2,L&L Hawaiian Barbecue,"Barbeque, Hawaiian",3.5,136,18613 International Blvd,SeaTac,WA,98188
1446,NSaEfl5yxCXn9T8rfyt11Q,(425) 823-8818,comprehensive-medical-center-and-spa-kirkland,Comprehensive Medical Center And Spa,"Acupuncture, Medical Centers, Naturopathic/Holistic",4.0,6,11656 98th Ave NE,Kirkland,WA,98034
1447,1q2s5RZlIAuKiTISLdnJAA,(206) 297-8090,jb-garden-seattle,JB Garden,"Dim Sum, Barbeque, Cantonese",3.5,142,10410 Greenwood Ave N,Seattle,WA,98133
1448,ZoueqdI4Y5YXwGnLnopqrA,(206) 816-3436,metier-seattle-3,Metier,"Cafes, Bikes, Trainers",4.0,55,1017 E Union St,Seattle,WA,98122
1449,zauzlycgK_KaluWM3_4I5A,(206) 323-1611,red-onion-tavern-seattle,Red Onion Tavern,"Bars, American (New)",3.5,37,4210 E Madison St,Seattle,WA,98112
1450,6Cbkr6C_D0YfIok7Win3xw,(206) 763-1782,taco-time-seattle-16,Taco Time,"Fast Food, Mexican",2.5,37,10055 16th Ave SW,Seattle,WA,98146
1451,x1gmNFcJwpHSHAkUpyBd6Q,(206) 923-0740,metropolitan-market-retail-support-center-seattle,Metropolitan Market - Retail Support Center,Grocery,2.5,2,4025 Delridge Way SW,Seattle,WA,98106
1452,jR_z5ufSh2p9-jrET_6khA,(425) 271-7716,christies-catering-renton-2,Christie's Catering,Caterers,4.5,25,17150 116th Ave Se,Renton,WA,98058
1453,ZliBJhPn6S8gktO9g6kpjw,(206) 935-9276,west-seattle-nursery-seattle,West Seattle Nursery,"Nurseries & Gardening, Gift Shops",3.5,103,5275 California Ave SW,Seattle,WA,98136
1454,OOa0qISo1XDK51KmViDWhg,(425) 822-6565,sweet-cakes-kirkland,Sweet Cakes,"Bakeries, Desserts, Cupcakes",3.5,137,128 Park Ln,Kirkland,WA,98033
1455,aSMuR5eoEuNwB_Fwyh3_8A,(206) 218-9791,grapeseed-catering-and-event-planning-bellevue-2,Grapeseed Catering and Event Planning,"Caterers, Party & Event Planning",5.0,6,,Bellevue,WA,98008
1456,ke4YltSFx8saDeACb8KqgQ,(206) 715-3709,macho-burgers-food-truck-seattle,Macho Burgers Food Truck,"Food Trucks, Burgers, Fast Food",5.0,26,,Seattle,WA,98109
1457,RIAubLKHbExELdZ25Q-vOw,(425) 879-9379,diannes-delights-seattle,Dianne's Delights,Caterers,5.0,15,1405 Elliott Ave W,Seattle,WA,98119
1458,tG-t5MF8WH7pImY85Zn69w,(253) 927-0611,secoma-lanes-federal-way,Secoma Lanes,"Bowling, Lounges, American (New)",3.0,36,34500 Pacific Hwy S,Federal Way,WA,98003
1459,pniJQAWn5dbp-jakILamZQ,(206) 354-5925,el-malecon-mexican-food-seattle-2,El Malecon Mexican Food,"Food Trucks, Mexican, Shaved Ice",5.0,5,10426 16th Ave SW,Seattle,WA,98146
1460,3dYlss9-vcJzDvgp2umxWw,(206) 285-1429,stella-deli-and-market-seattle,Stella Deli And Market,"Delis, Sandwiches",4.5,56,300 2nd Ave W,Seattle,WA,98119
1461,_z-VqAviLOiKW9RXaeYdpg,(206) 361-3700,comfort-inn-and-suites-seattle,Comfort Inn & Suites,Hotels,2.5,42,13700 Aurora Ave N,Seattle,WA,98133
1462,eTeTpMqu9pDaPVeqKdbIug,(206) 622-7778,third-ave-cafe-seattle,Third Ave Cafe,"Coffee & Tea, Sandwiches, Delis",4.0,22,1908 3rd Ave,Seattle,WA,98101
1463,U-HLBXLyJJzDameHfi2FyQ,(206) 762-0115,macphersons-fruit-and-produce-seattle,MacPherson's Fruit & Produce,Fruits & Veggies,4.5,191,4500 15th Ave S,Seattle,WA,98108
1464,pr0zWs92qS5j_l4-2GnmNg,(206) 633-3706,starbucks-seattle-277,Starbucks,Coffee & Tea,3.5,24,3401 Fremont Ave N,Seattle,WA,98103
1465,gV36uxC_fddJNvVtUKv0jQ,(206) 524-9000,bethany-community-church-seattle,Bethany Community Church,Churches,4.0,9,8023 Green Lake Dr N,Seattle,WA,98103
1466,6DIsvKzSU0IScmaOglVZPQ,(425) 271-6226,naan-n-curry-renton-2,Naan -N- Curry,"Indian, Pakistani, Halal",3.5,941,709 S 3rd St,Renton,WA,98057
1467,ayr8N7sU0pr7xGrsmkSMiA,(206) 789-7339,ks-deli-and-grocery-seattle-2,K's Deli & Grocery,"Grocery, Delis",4.5,7,3950 Leary Way NW,Seattle,WA,98107
1468,TI2ojwOmVr7TtbMtvlG28w,(206) 243-6018,bzs-sports-bar-and-grill-burien,Bz's Sports Bar & Grill,"Restaurants, Sports Bars",3.0,13,17730 Ambaum Blvd S,Burien,WA,98148
1469,qb9oaye3Kja4SMQ7WcVdbQ,(425) 949-5970,clay-oven-woodinville,Clay Oven,Indian,3.5,243,17311 140th Ave NE,Woodinville,WA,98072
1470,g0PyUytmUGgSkH5YfCO-Jw,(206) 583-0300,renaissance-seattle-hotel-seattle-2,Renaissance Seattle Hotel,Hotels,3.5,391,515 Madison St,Seattle,WA,98104
1471,nT2DrWM-e0JQup4VHI3Dpg,(425) 892-8677,janells-gluten-free-market-woodinville,Janell's Gluten Free Market,Grocery,4.5,25,17606 Woodinville Snohomish Rd,Woodinville,WA,98072
1472,pL5BYQPqDNmmi3vfWVk7Lw,(206) 764-6002,khao-san-road-thai-cuisine-seattle,Khao San Road Thai Cuisine,Thai,4.0,57,5963 Corson Ave S,Seattle,WA,98108
1473,VFVaRMjj00G3vnSq0uMfvg,(206) 633-4444,lighthouse-roasters-seattle,Lighthouse Roasters,"Coffee & Tea, Coffee Roasteries",4.0,203,400 N 43rd St,Seattle,WA,98103
1474,0M5mdLhboj0ssbJRrOuJSQ,(206) 242-2550,smokeys-char-broiled-burien,Smokey's Char Broiled,Burgers,3.0,65,12806 1st Ave S,Burien,WA,98168
1475,PvL8PY_g6VuacwamF5VHYg,(253) 838-0086,time-out-ale-house-federal-way,Time Out Ale House,"American (New), Sports Bars",4.0,123,34525 16th Ave S,Federal Way,WA,98003
1476,ZN2GStVLs7GFLJPjaSU7Hw,(206) 922-3061,roosters-tex-mex-bbq-seattle,Rooster's TEX-MEX-BBQ,"Tex-Mex, Barbeque",4.0,197,611 Broadway E,Seattle,WA,98102
1477,OAGH-k-0PXzFkWOrkMYbsQ,(206) 328-3120,hopvine-pub-seattle,Hopvine Pub,"Pubs, Sandwiches, Pizza",3.5,219,507 15th Ave E,Seattle,WA,98112
1478,ciV8H5iXZyx9S4JDfdSqhg,(206) 621-0532,pho-ba-seattle-4,Pho Ba,"Vietnamese, Noodles",4.0,386,415 7th Ave S,Seattle,WA,98104
1479,Zz-5bitkfvuR6hSZ7Q4Cog,(425) 831-6978,smokey-joes-tavern-snoqualmie,Smokey Joe's Tavern,Pubs,3.5,21,38600 SE King St,Snoqualmie,WA,98065
1480,a3_FF5fq2gTh0RcSPd0oYA,(206) 368-3887,pho-ha-shoreline-2,Pho Ha,"Vietnamese, Sandwiches, Bubble Tea",4.0,160,15215 Aurora Ave N,Shoreline,WA,98133
1481,kHTLWc0sswNKHzrAAftaiQ,(425) 227-9910,tommys-cafe-renton-2,Tommy's Cafe,"American (Traditional), Breakfast & Brunch, Diners",3.0,246,74 Rainier Ave S,Renton,WA,98057
1482,5LLHE9uDxtuHkGT87drxig,(206) 623-0402,womens-university-club-seattle-2,Women's University Club,"Social Clubs, Wedding Planning",5.0,6,1105 6th Ave,Seattle,WA,98101
1483,tDMfPzjkTxmxBsha2je8-A,(206) 324-0304,parnells-mini-mart-seattle,Parnell's Mini-Mart,"Grocery, Convenience Stores",4.0,6,722 23rd Ave S,Seattle,WA,98144
1484,9TvGQam-kXczAXHAfHzJdg,(206) 878-4144,a-b-c-convenience-grocery-des-moines,A B C Convenience Grocery,Grocery,5.0,1,22309 7th Ave S,Des Moines,WA,98198
1485,qSTjXkUMcz2AGFx0s45U7w,(206) 725-7521,jims-market-and-gas-seattle,Jim's Market & Gas,"Convenience Stores, Gas Stations",3.0,1,7500 Martin Luther King Jr Way S,Seattle,WA,98118
1486,3PwTeCL7W-5pVx03ewdkJw,(206) 335-2204,chicagowest-seattle-4,ChicagoWest,Food Trucks,3.5,12,,Seattle,WA,98034
1487,KifFWgyNZM926ym3gX48ZQ,(425) 242-7440,wow-wow-hawaiian-lemonade-kirkland,Wow Wow Hawaiian Lemonade,"Juice Bars & Smoothies, Food Stands, Acai Bowls",4.0,176,52 Lakeshore Plz,Kirkland,WA,98033
1488,UVEkPVWQhueMyRjvv2YLbg,(425) 430-1610,blossom-vegetarian-renton,Blossom Vegetarian,"Vietnamese, Vegetarian",4.5,446,305 Burnett Ave S,Renton,WA,98057
1489,90lFr3lwMIlQGPaX3nsUxw,(206) 521-9054,cafe-yarmarka-seattle,Cafe Yarmarka,"Russian, Delis",4.0,71,1530 Post Alley,Seattle,WA,98101
1490,8knQ4lZLXbAvnRvB8v7bcw,(206) 467-4717,broadcast-coffee-roasters-seattle-2,Broadcast Coffee Roasters,Coffee & Tea,4.0,55,1623 Bellevue Ave,Seattle,WA,98122
1491,xqRnmPhY_d6Z7rnoh3572w,(425) 641-9166,bellevue-thai-kitchen-bellevue-2,Bellevue Thai Kitchen,Thai,3.5,212,14115 NE 20th St,Bellevue,WA,98007
1492,X97UPSzTuJWQq8NnqY9Tjg,(253) 939-1090,kfc-auburn,KFC,"Fast Food, Chicken Wings, Chicken Shop",2.0,23,1002 Auburn Way,Auburn,WA,98002
1493,lxM0YHlUuIDKFOO8B288pw,(253) 854-4811,pho-555-restaurant-kent,Pho 555 Restaurant,Vietnamese,3.0,4,25445 104th Ave SE,Kent,WA,98030
1494,S2utVzugJUwLHQdOZOPNGg,(253) 854-5320,mexico-lindo-kent,Mexico Lindo,Mexican,2.5,53,203 4th Ave S,Kent,WA,98032
1495,wz9AKYiuU6NWJwmZN23Sfw,(253) 631-3131,meridian-valley-country-club-kent,Meridian Valley Country Club,Country Clubs,5.0,2,24830 136th Ave SE,Kent,WA,98042
1496,RWfEWSNydW9mQFTGzmqdFA,(206) 285-6713,asian-breeze-seattle,Asian Breeze,Asian Fusion,3.5,30,366 Roy St,Seattle,WA,98109
1497,xgnv7lbGeoDkeP1DwwI4ig,(253) 856-1310,mcdonalds-kent-2,McDonald's,"Fast Food, Burgers, Coffee & Tea",2.0,38,10715 SE 240th St,Kent,WA,98031
1498,mMoUIXa5z79MWAYxMikTqA,(206) 522-0037,mary-hoy-salon-seattle-2,Mary Hoy Salon,Hair Salons,4.5,8,814 NE 65th St,Seattle,WA,98115
1499,bTEseSn0XvVjtqe9IWDcaA,(206) 737-9540,saars-super-saver-foods-tukwila,Saar's Super Saver Foods,Grocery,3.0,19,3725 S 144th St,Tukwila,WA,98168
1500,AWfB9OmQYrDbLXbIufpBaw,(206) 860-1569,impromptu-wine-bar-cafe-seattle,Impromptu Wine Bar Cafe,"American (New), Wine Bars",4.0,11,4235 E Madison St,Seattle,WA,98112
1501,nYPWL8p4embS1WqS9o-DWg,(206) 545-9959,als-tavern-seattle,Al's Tavern,"Dive Bars, American (Traditional)",3.5,41,2303 N 45th St,Seattle,WA,98103
1502,NxwrJPJLzTs0k0DQ-QCo1A,(206) 441-6068,piroshky-piroshky-seattle,Piroshky Piroshky,"Bakeries, Russian",4.5,5271,1908 Pike Pl,Seattle,WA,98101
1503,VeVQLB8iVOqyAPajyp70zQ,(425) 888-0037,subway-snoqualmie,Subway,"Sandwiches, Fast Food",3.0,11,7329 Better Way SE,Snoqualmie,WA,98065
1504,9SwHBpmq8o8pCsU8DS0hWw,(425) 398-7200,efestē-woodinville-3,EFESTĒ,"Wine Tasting Room, Wine Tours, Venues & Event Spaces",4.0,54,19730 144th Ave NE,Woodinville,WA,98072
1505,eB6NYQ7Z_-Xz5ZKMZvulPg,(206) 898-7364,all-catering-seattle-2,All Catering,Caterers,4.0,2,11264 20th Ave S,Seattle,WA,98168
1506,NkvgVDpdoSFcsLNVNSGY1g,(425) 381-9675,barrage-cellars-woodinville,Barrage Cellars,Wineries,4.0,19,19501 144th Ave NE,Woodinville,WA,98072
1507,PabX2XqJMDFuhl2e7HiMeQ,(206) 683-2115,affordable-travel-agency-seatac,Affordable Travel Agency,Travel Agents,1.0,1,15047 Military Rd S,SeaTac,WA,98188
1508,JAowO8zNOdbuP-lm2VCYyA,(206) 906-9606,mamnoon-seattle,Mamnoon,"Lebanese, Persian/Iranian, Syrian",4.0,780,1508 Melrose Ave,Seattle,WA,98122
1509,UcquHH_FfYB8JtL2-9q13A,(206) 365-0933,red-robin-gourmet-burgers-seattle-6,Red Robin Gourmet Burgers,"Burgers, American (Traditional)",3.0,357,401 NE Northgate Way,Seattle,WA,98125
1510,vjt8PUqwPEDGhiqK6_dr9A,(206) 632-7303,el-camino-seattle,El Camino,"Mexican, Bars, Desserts",3.5,399,607 N 35th St,Seattle,WA,98103
1511,p3dpJdrx7EoTWBddmaFQhw,(253) 833-6000,auburn-valley-chevron-auburn,Auburn Valley Chevron,Gas Stations,5.0,2,1156 Auburn Way S,Auburn,WA,98002
1512,seY5CS_3Dhtfs0aIiC9YXQ,(206) 329-6558,pazzos-seattle,Pazzo's,"Pizza, Bars, Sandwiches",3.5,147,2307 Eastlake Ave E,Seattle,WA,98102
1513,ZoYASA3opEGtk63_IcZjkw,(425) 821-7717,lucky-7-bar-and-grill-kirkland,Lucky 7 Bar and Grill,"Pubs, Sports Bars, American (Traditional)",3.0,75,12715 NE 124th St,Kirkland,WA,98034
1514,a0dlZfb0veSMyqIzmJWkbw,(206) 729-2295,phayathai-cuisine-seattle-2,Phayathai Cuisine,"Thai, Asian Fusion",4.0,246,8917 Lake City Way NE,Seattle,WA,98115
1515,7Cm7jGoBKlx29ZzSHWa8MQ,(253) 859-5500,fred-meyer-kent-3,Fred Meyer,"Grocery, Drugstores",3.0,35,10201 SE 240th St,Kent,WA,98031
